inmobiliaria_nombre,inmobiliaria_imagen,proyecto_nombre,proyecto_etapa,proyecto_precio,proyecto_direccion,proyecto_link,proyecto_imagen,proyecto_distrito,ubigeo_id
QUARK GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/quark-grupo-inmobiliario/logo-10-20250912105831.png,Aliaga 491,En Construcción,579000,Jirón Jerónimo de Aliaga Sur 491,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3525-aliaga-491-santiago-de-surco-lima-lima-quark-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/ingocasa/3525-aliaga-491/departamentos-santiago-de-surco-6713f12beed42_xm.jpg,Santiago De Surco,150140
CONSTRUCTORA ATLAS,https://e.nexoinmobiliario.pe/customers/constructora-atlas/logo-550-20240726115049.png,KENKO II,En Construcción,542951,jr kenko 300 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3534-kenko-ii-santiago-de-surco-lima-lima-constructora-atlas,https://e.nexoinmobiliario.pe/customers/constructora-atlas/3534-kenko-ii/departamentos-santiago-de-surco-68681445236e4_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Navarra 360,En Construcción,569000,"Jirón Navarra 360, Surco ",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3540-navarra-360-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3540-navarra-360/departamentos-santiago-de-surco-684cb1e0c76b9_xm.jpg,Santiago De Surco,150140
AVENIR GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/avenir-grupo-inmobiliario/logo-74-20231027061800.jpg,PARKVIEW,En Planos,450000,Jirón Manuel Herrera Pomareda 240,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3553-parkview-santiago-de-surco-lima-lima-avenir-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/avenir-grupo-inmobiliario/3553-parkview/departamentos-santiago-de-surco-68f018e52e44e_xm.jpg,Santiago De Surco,150140
GRUPO CHACARILLA SUR,https://e.nexoinmobiliario.pe/customers/grupo-chacarilla-sur/logo-478-20240207131648.jpg,Precursores 525,En Construcción,655138,Precursores 525,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3562-precursores-525-santiago-de-surco-lima-lima-grupo-chacarilla-sur,https://e.nexoinmobiliario.pe/customers/grupo-chacarilla-sur/3562-precursores-525/departamentos-santiago-de-surco-67926bc9d38d8_xm.jpg,Santiago De Surco,150140
TER INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ter-inmobiliaria/logo-393-20231027061810.jpg,PACIFICO 299,En Construcción,709385,Calle Mar Caribe 188,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3595-pacifico-299-santiago-de-surco-lima-lima-ter-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ter-inmobiliaria/3595-pacifico-299/departamentos-santiago-de-surco-68d1b408be977_xm.jpg,Santiago De Surco,150140
SEMBRA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/sembra-inmobiliaria/logo-428-20241129155138.jpeg,Inspira 2,En Planos,460017,C. Batallón Concepción 131,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3598-inspira-2-santiago-de-surco-lima-lima-sembra-inmobiliaria,https://e.nexoinmobiliario.pe/customers/sembra-inmobiliaria/3598-inspira/departamentos-santiago-de-surco-6741108b10286_xm.jpg,Santiago De Surco,150140
DOMUN INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/domun-inmobiliaria/logo-555-20250925103625.jpg,Milano Park,En Construcción,703000,"Calle Victorio Mosto 123, Santiago de surco",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3604-milano-park-santiago-de-surco-lima-lima-domun-inmobiliaria,https://e.nexoinmobiliario.pe/customers/domun-inmobiliaria/3604-milano-park/departamentos-santiago-de-surco-68ee71793b3b8_xm.jpg,Santiago De Surco,150140
PISONAY INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/pisonay-inmobiliaria/logo-441-20250912123645.jpg,HELIANA,En Construcción,825075," Jr. Manuel Vicente Villarán 208 Surco Lima, Perú",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3612-heliana-santiago-de-surco-lima-lima-pisonay-inmobiliaria,https://e.nexoinmobiliario.pe/customers/pisonay-inmobiliaria/3612-heliana/departamentos-santiago-de-surco-6903f4412b858_xm.jpg,Santiago De Surco,150140
AKAMAI,https://e.nexoinmobiliario.pe/customers/akamai/logo-388-20231027061810.jpg,Simpli Life,En Planos,402970,Manuel Olguin 485,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3620-simpli-life-santiago-de-surco-lima-lima-akamai,https://e.nexoinmobiliario.pe/customers/akamai/3620-simpli-life/departamentos-santiago-de-surco-67e1c83a9af00_xm.jpg,Santiago De Surco,150140
2K INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/2k-inmobiliaria/logo-530-20240221151250.jpg,INGENIEROS 943,En Planos,489665,AV. INGENIEROS 943 SURCO PERU,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3627-ingenieros-943-santiago-de-surco-lima-lima-2k-inmobiliaria,https://e.nexoinmobiliario.pe/customers/2k-inmobiliaria/3627-ingenieros-943/departamentos-santiago-de-surco-676acf7269fb1_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,TEN Apartments,En Planos,415371,"Av. Reynaldo Vivanco 531, Surco",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3631-ten-apartments-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3631-ten/departamentos-santiago-de-surco-678ed080eabe6_xm.jpg,Santiago De Surco,150140
CREARTE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/crearte-inmobiliaria/logo-457-20240626144926.jpg,Residencial Vivanco 478,En Planos,702416,Av. Reynaldo Vivanco 478,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3656-residencial-vivanco-478-santiago-de-surco-lima-lima-crearte-inmobiliaria,https://e.nexoinmobiliario.pe/customers/crearte-inmobiliaria/3656-residencial-vivanco-478/departamentos-santiago-de-surco-67a1410304037_xm.jpg,Santiago De Surco,150140
ABRIL GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/abril-grupo-inmobiliario-ft/logo-426-20250411103938.png,KAVA,En Planos,437723,Jr. Santorín 175,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3659-kava-santiago-de-surco-lima-lima-abril-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/abril-grupo-inmobiliario-ft/3659-kava/departamentos-santiago-de-surco-68eb1440e2591_xm.jpg,Santiago De Surco,150140
CONSTRUCTORA FRAMAN,https://e.nexoinmobiliario.pe/customers/constructora-framan/logo-489-20250226143559.png,Caminos 1570,En Construcción,372000,av caminos del inca 1570,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3675-caminos-1570-santiago-de-surco-lima-lima-constructora-framan,https://e.nexoinmobiliario.pe/customers/constructora-framan/3675-caminos-1570/departamentos-santiago-de-surco-687e5cc41f799_xm.jpg,Santiago De Surco,150140
BALANCE GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/balance-grupo-inmobiliario/logo-304-20231027061807.jpg,Monte Carmelo 551,En Construcción,799600,Jirón Monte carmelo 551,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3722-monte-carmelo-551-santiago-de-surco-lima-lima-balance-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/balance-grupo-inmobiliario/3722-monte-carmelo-551/departamentos-santiago-de-surco-688a8e2e8a21a_xm.jpg,Santiago De Surco,150140
TECTONICA GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/tectonica-grupo-inmobiliario/logo-486-20231027061814.jpg,ELITE 14,En Planos,679000,Jacarandá 712 -716 Surco,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3752-elite-14-santiago-de-surco-lima-lima-tectonica-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/tectonica-grupo-inmobiliario/3752-elite-14/departamentos-santiago-de-surco-67e0a81ea49f1_xm.jpg,Santiago De Surco,150140
CP BUILDING,https://e.nexoinmobiliario.pe/customers/cp-building/logo-459-20250912123456.jpg,EDIFICIO EL MOLINO,En Construcción,728000,Calle Salaverry 170,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3768-edificio-el-molino-santiago-de-surco-lima-lima-cp-building,https://e.nexoinmobiliario.pe/customers/cp-building-sac/3768-edificio-el-molino/departamentos-santiago-de-surco-683fcb2961075_xm.jpg,Santiago De Surco,150140
CENTRAL INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/central-inmobiliaria/logo-545-20250912122234.jpg,JARDINES DE MONTE REAL,En Construcción,563000,Jr. Monte Real 496,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3770-jardines-de-monte-real-santiago-de-surco-lima-lima-central-inmobiliaria,https://e.nexoinmobiliario.pe/customers/central-inmobiliaria/3770-jardines-de-monte-real/departamentos-santiago-de-surco-6914fd55ed974_xm.jpg,Santiago De Surco,150140
VIVANS INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/vivans-inmobiliaria/logo-516-20250129150022.jpg,GREEN NOVA,En Planos,466400,"Jr. El Polo 354, Santiago de Surco",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3794-green-nova-santiago-de-surco-lima-lima-vivans-inmobiliaria,https://e.nexoinmobiliario.pe/customers/vivans-inmobiliaria/3794-green-nova/departamentos-santiago-de-surco-6808fd9e0778f_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Floresta Living 444,En Construcción,648000,Av. De La Floresta 442,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3795-floresta-living-444-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3795-floresta-living-444/departamentos-santiago-de-surco-689cab17da8dc_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Castello,En Planos,625000,Jirón Pisac 314 - Santiago de Surco,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3804-castello-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3804-castello/departamentos-santiago-de-surco-689a16a42bf74_xm.jpg,Santiago De Surco,150140
GRUPO T&C,https://e.nexoinmobiliario.pe/customers/grupo-t-c/logo-63-20251201094022.png,HUB ENCALADA,En Planos,338461,Av. Encalada 1344. Surco ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3805-hub-encalada-santiago-de-surco-lima-lima-grupo-t-c,https://e.nexoinmobiliario.pe/customers/grupo-t-c/3805-hub-encalada/departamentos-santiago-de-surco-68a8e34ba8d81_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Vista Park,En Planos,515000,Calle Fernando Castrat # 496,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3817-vista-park-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3817-vista-park/departamentos-santiago-de-surco-682cf112458a7_xm.jpg,Santiago De Surco,150140
CISSAC,https://e.nexoinmobiliario.pe/customers/cissac/logo-19-20250912110843.jpg,Casaparq Monterrico - IV,En Planos,331840,Jr. Jerónimo de Aliaga Norte 505,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3819-casaparq-monterrico-iv-santiago-de-surco-lima-lima-cissac,https://e.nexoinmobiliario.pe/customers/corporacion-inmobiliaria-sudamericana-s-a-c/3819-casaparq-monterrico-iv/departamentos-santiago-de-surco-685c259680f51_xm.jpg,Santiago De Surco,150140
QUATRO INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/quatro-inmobiliaria/logo-27-20250912111202.jpg,BIO 430,En Planos,531854,"Jirón Tambo Real 430, Santiago de Surco 15023",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3826-bio-430-santiago-de-surco-lima-lima-quatro-inmobiliaria,https://e.nexoinmobiliario.pe/customers/quatro-inmobiliaria/3826-bio-430/departamentos-santiago-de-surco-6925ba25d4363_xm.jpg,Santiago De Surco,150140
NEXO INGENIERÍA,https://e.nexoinmobiliario.pe/customers/nexo-ingenieria/logo-584-20250609125913.jpg,Ávila Park,En Planos,862000,"CALLE SEGOVIA 156, URB.HIGUERETA SURCO",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3842-avila-park-santiago-de-surco-lima-lima-nexo-ingeniería,https://e.nexoinmobiliario.pe/customers/nexo-ingenieria/3842-avila-park/departamentos-santiago-de-surco-6849a30ca98a9_xm.jpg,Santiago De Surco,150140
FCM CONSTRUCCIONES,https://e.nexoinmobiliario.pe/customers/fcm-construcciones/logo-383-20231027061809.jpg,AZARA,En Planos,725519,"Jirón Batallón Libres de Trujillo 136, surco ",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3874-azara-santiago-de-surco-lima-lima-fcm-construcciones,https://e.nexoinmobiliario.pe/customers/fcm-construcciones/3874-azara/departamentos-santiago-de-surco-68b8b653710ca_xm.jpg,Santiago De Surco,150140
FORTEM GESTORA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/fortem-gestora-inmobiliaria/logo-549-20251009183824.png,CEDROS PARK,En Planos,334052,"Jiron los lanceros 152, Surco",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3877-cedros-park-santiago-de-surco-lima-lima-fortem-gestora-inmobiliaria,https://e.nexoinmobiliario.pe/customers/fortem-gestora-inmobiliaria/3877-cedros-park/departamentos-santiago-de-surco-68deb0d08b65b_xm.jpg,Santiago De Surco,150140
LIBRE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/libre-inmobiliaria/logo-407-20231027061810.jpg,Pasaje 118 Surco,En Planos,211635,Pasaje Los Aquijes 118 Surco,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3904-pasaje-118-surco-santiago-de-surco-lima-lima-libre-inmobiliaria,https://e.nexoinmobiliario.pe/customers/libre-inmobiliaria/3904-pasaje-118-surco/departamentos-santiago-de-surco-68c04aaaf0322_xm.jpg,Santiago De Surco,150140
CONFORTA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/conforta-inmobiliaria/logo-372-20250912122600.jpg,Numa,En Planos,326378,AUGUSTO WIESSE N° 874 SANTIAGO DE SURCO,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3918-numa-santiago-de-surco-lima-lima-conforta-inmobiliaria,https://e.nexoinmobiliario.pe/customers/desarrolla-consultora-inmobiliaria-sac/3918-numa/departamentos-santiago-de-surco-68bf3053cbfd1_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Málaga 257,En Planos,699000,Jirón Málaga 257,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3923-malaga-257-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3923-malaga-257/departamentos-santiago-de-surco-68c05d7c9c22d_xm.jpg,Santiago De Surco,150140
DECAL INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/decal-properties-s-a-c/logo-324-20250912130700.jpg,MIAMI,En Planos,412669,"Calle Batallón Concepción 211, Urb. Santa Teresa, Santiago de Surco.",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3947-miami-santiago-de-surco-lima-lima-decal-inmobiliaria,https://e.nexoinmobiliario.pe/customers/decal-properties-s-a-c/3947-miami/departamentos-santiago-de-surco-68e449cdbb598_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Velasco Astete,En Planos,409000,"Av. Velasco Astete 1981 , Santiago de Surco",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3955-velasco-astete-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/3955-velasco-astete/departamentos-santiago-de-surco-690e5b3728e8c_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Bosquia Living,En Planos,685572,C. Victorio Mosto 355,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3968-bosquia-living-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/3968-bosquia-living/departamentos-santiago-de-surco-68f2bc56b7281_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Essenza 117,En Planos,479000,Jr. José Sabogal 117,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3973-essenza-117-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/3973-essenza-117/departamentos-santiago-de-surco-68fbd7adcd098_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Parque Martinelli,En Planos,553000,Jirón Fernando Castrat 723,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3995-parque-martinelli-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/3995-parque-martinelli/departamentos-santiago-de-surco-69288bcbaad3a_xm.jpg,Santiago De Surco,150140
CP BUILDING,https://e.nexoinmobiliario.pe/customers/cp-building/logo-459-20250912123456.jpg,RDC 525 - SURCO,En Planos,707000,jiron bartolome de las casas 525,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4001-rdc-525-surco-santiago-de-surco-lima-lima-cp-building,https://e.nexoinmobiliario.pe/customers/cp-building/4001-rdc-525-surco/departamentos-santiago-de-surco-691626d7b7d0f_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,MONTELIER,En Planos,435000,Av. Don Diego de Día 419,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4004-montelier-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/4004-montelier/departamentos-santiago-de-surco-691b8d75e8b4f_xm.jpg,Santiago De Surco,150140
DOMUN INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/domun-inmobiliaria/logo-555-20250925103625.jpg,Residencial Verona,En Planos,450000,Calle Alfredo Franco 282,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4029-residencial-verona-santiago-de-surco-lima-lima-domun-inmobiliaria,https://e.nexoinmobiliario.pe/customers/domun-inmobiliaria/4029-residencial-verona/departamentos-santiago-de-surco-6913d9a08d852_xm.jpg,Santiago De Surco,150140
Beeyond Grupo Inmobiliario,https://e.nexoinmobiliario.pe/customers/beeline-s-a-c/logo-598-20251107152730.jpg,ALBORADA LIVING,En Construcción,679000,Calle Alameda del Sereno 200,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4030-alborada-living-santiago-de-surco-lima-lima-beeyond-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/beeline-s-a-c/4030-alborada-living/departamentos-santiago-de-surco-69126e3b2c4e4_xm.jpg,Santiago De Surco,150140
TER INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ter-inmobiliaria/logo-393-20231027061810.jpg,MORAR,Entrega Inmediata,390000,Av. Tomas Marsano 2253,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2241-morar-surquillo-lima-lima-ter-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ter-inmobiliaria/2241-morar/departamentos-surquillo-6908c2243a390_xm.jpg,Surquillo,150141
REAL INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/real-inmobiliaria/logo-288-20250912120529.jpeg,MATE,Entrega Inmediata,348124,Av. Principal 499,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2313-mate-surquillo-lima-lima-real-inmobiliaria,https://e.nexoinmobiliario.pe/customers/real-edificaciones-sac/2313-mate/departamentos-surquillo-68c43055f32d3_xm.jpg,Surquillo,150141
LA VENTUROSA,https://e.nexoinmobiliario.pe/customers/la-venturosa/logo-13-20250912110414.jpg,Edificio Altaurora,Entrega Inmediata,383230,Tomas marsano 1921,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2385-edificio-altaurora-surquillo-lima-lima-la-venturosa,https://e.nexoinmobiliario.pe/customers/la-venturosa-sa/2385-edificio-altaurora/departamentos-surquillo-676dac04b6311_xm.jpg,Surquillo,150141
